sistema,zona_carga,clave,nombre,municipio
SIN,VDM SUR,01CHA-85,Chalco,CHALCO
SIN,VDM SUR,01CJM-230,Cuajimalpa,CUAJIMALPA DE MORELOS
SIN,VDM SUR,01COA-230,Coapa,TLALPAN
SIN,VDM SUR,01CRS-230,Contreras,LA MAGDALENA CONTRERAS
SIN,VDM SUR,01CRU-230,Santa Cruz,XOCHIMILCO
SIN,VDM SUR,01CUL-230,Culhuacan,IZTAPALAPA
SIN,VDM SUR,01CVD-85,Covadonga,CHALCO
SIN,VDM SUR,01DVA-230,Deportiva,ZINACANTEPEC
SIN,VDM SUR,01ECR-230,El Cerrito,LERMA
SIN,VDM SUR,01EST-230,Estadio,TEZOYUCA
SIN,VDM SUR,01GMC-85,General Motors de Mexico,LERMA
SIN,VDM SUR,01IXL-230,Ixtapaluca,IXTAPALUCA
SIN,VDM SUR,01IZT-230,Iztapalapa,IZTAPALAPA
SIN,VDM SUR,01JCP-85,Juchitepec,AYAPANGO
SIN,VDM SUR,01KDM-85,Chrysler de Mexico,TOLUCA
SIN,VDM SUR,01LER-85,Lerma,CONTEPEC
SIN,VDM SUR,01MAG-85,Magdalena,LA MAGDALENA CONTRERAS
SIN,VDM SUR,01MOR-230,Morelos,CUERNAVACA
SIN,VDM SUR,01NIS-85,Nissan,LERMA
SIN,VDM SUR,01NLE-85,Nestle,TOLUCA
SIN,VDM SUR,01ODB-230,Odon de Buen,COYOACAN
SIN,VDM SUR,01OLI-230,Olivar,ALVARO OBREGON
SIN,VDM SUR,01PDC-115,Paso de Cortes,AMECAMECA
SIN,VDM SUR,01PRO-85,Propimex,TOLUCA
SIN,VDM SUR,01PTH-85,Puerta de Hierro,TOLUCA
SIN,VDM SUR,01RBS-85,Robert Bosch,TOLUCA
SIN,VDM SUR,01RSL-230,El Rosal,COYOACAN
SIN,VDM SUR,01SAF-85,Safmex,TOLUCA
SIN,VDM SUR,01SDI-85,San Diego,TOLUCA
SIN,VDM SUR,01SNG-230,San Angel,ALVARO OBREGON
SIN,VDM SUR,01SSO-85,San Francisco,IXTAPALUCA
SIN,VDM SUR,01TAX-230,Taxqueña,COYOACAN
SIN,VDM SUR,01TAX-85,Taxqueña,COYOACAN
SIN,VDM SUR,01TDK-230,Toluca 2000,TOLUCA
SIN,VDM SUR,01TDV-85,Tenango del Valle,TENANGO DEL VALLE
SIN,VDM SUR,01TIA-230,Tianguistenco,TIANGUISTENCO
SIN,VDM SUR,01TOL-85,Toluca,TOLUCA
SIN,VDM SUR,01TOP-230,Topilejo,TLALPAN
SIN,VDM SUR,01TTC-230,Totoltepec,TOLUCA
SIN,VDM SUR,01TTO-85,Tlatelulco,METEPEC
SIN,VDM SUR,01TTU-230,Tren Interurbano Mexico-Toluca Uno,OCOYOACAC
SIN,VDM SUR,01VDT-85,Vidriera Toluca,TOLUCA
SIN,VDM SUR,01XOC-230,Xochimilco,XOCHIMILCO
SIN,VDM SUR,01ZAM-230,Zaragoza Movil,IZTAPALAPA
SIN,VDM SUR,01ZIC-85,Zictepec,TENANGO DEL VALLE
SIN,No Aplica,05ASC-115,Ascarate,No Aplica
SIN,No Aplica,05DIA-115,Diablo,No Aplica
SIN,No Aplica,06EAP-138,Eagle Pass,No Aplica
SIN,No Aplica,06LAA-138,Laredo Americano,No Aplica
SIN,No Aplica,06RRD-138,Rail Road,No Aplica
SIN,No Aplica,08BEL-115,Belice,No Aplica
SIN,No Aplica,09LBR-230,Los Brillantes,No Aplica
SIN,HUASTECA,06ABR-115,Abra,EL MANTE
SIN,HUASTECA,06AXA-115,Axtla,CIUDAD VALLES
SIN,HUASTECA,06AZT-115,Aztecas,GONZALEZ
SIN,HUASTECA,06EBA-115,Ebanos,SAN LUIS POTOSI
SIN,HUASTECA,06LBR-115,Libramiento,EL MANTE
SIN,HUASTECA,06MAN-115,Mante,EL MANTE
SIN,HUASTECA,06MGN-115,San Miguel el Naranjo,EL NARANJO
SIN,HUASTECA,06MSO-115,Museo,CIUDAD VALLES
SIN,HUASTECA,06MUL-115,Manuel,EL MANTE
SIN,HUASTECA,06STO-115,El Salto,EL NARANJO
SIN,HUASTECA,06VAL-115,Valle Alto,CIUDAD VALLES
SIN,HUASTECA,06VES-115,Valles,CIUDAD VALLES
SIN,HUEJUTLA,06APX-115,Atlapexco,ATLAPEXCO
SIN,HUEJUTLA,06PAN-115,Panuco,PANUCO
SIN,MATAMOROS,06CEN-138,Central,MATAMOROS
SIN,MATAMOROS,06CIM-138,CIMA,MATAMOROS
SIN,MATAMOROS,06INV-138,Infonavit,MATAMOROS
SIN,MATAMOROS,06JAD-138,Jardin Dos,MATAMOROS
SIN,MATAMOROS,06LTO-138,Las Torres,MATAMOROS
SIN,MATAMOROS,06MTM-138,Matamoros,MATAMOROS
SIN,MATAMOROS,06MTM-69,Matamoros,MATAMOROS
SIN,MATAMOROS,06NVP-138,Nuevo Progreso,RIO BRAVO
SIN,MATAMOROS,06OTE-138,Oriente,MATAMOROS
SIN,MATAMOROS,06PTA-138,Planta,MATAMOROS
SIN,MATAMOROS,06SEN-138,Sendero Nacional,MATAMOROS
SIN,MATAMOROS,06TCO-138,Trico,MATAMOROS
SIN,MATAMOROS,06VHE-138,Valle Hermoso,MATAMOROS
SIN,MONCLOVA,06AEO-115,Acero,MONCLOVA
SIN,MONCLOVA,06AHM-400,Ahmsa,MONCLOVA
SIN,MONCLOVA,06FRO-115,Frontera,FRONTERA
SIN,MONCLOVA,06GRA-115,Granjas,MONCLOVA
SIN,MONCLOVA,06MON-115,Monclova,MONCLOVA
SIN,MONCLOVA,06MON-230,Monclova,MONCLOVA
SIN,MONCLOVA,06RGS-115,Regidores,FRONTERA
SIN,MONCLOVA,06TKS-115,Teksid,FRONTERA
SIN,MONCLOVA,06XOC-115,Xochitilli,MONCLOVA
SIN,MONTEMORELOS,06ALN-115,Allende,ALLENDE
SIN,MONTEMORELOS,06LAJ-115,Lajas,LINARES
SIN,MONTEMORELOS,06LDA-115,Ladrillera,MONTEMORELOS
SIN,MONTEMORELOS,06LSN-115,Linares,LINARES
SIN,MONTEMORELOS,06MSI-115,Misiones,MONTERREY
SIN,MONTEMORELOS,06MTN-115,Montemorelos,MONTEMORELOS
SIN,MONTEMORELOS,06SCP-400,Maniobras San Carlos Potencia,SAN CARLOS
SIN,MONTEMORELOS,06VDS-115,Villa de Santiago,SANTIAGO
SIN,MONTERREY,06ACM-115,Alcali Maniobras,SANTA CATARINA
SIN,MONTERREY,06ACP-115,Almacentro Provicional,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06AIR-115,Alianza Real,GENERAL ESCOBEDO
SIN,MONTERREY,06ALE-115,Almacentro,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06AME-115,Americas,GENERAL ESCOBEDO
SIN,MONTERREY,06APO-115,Apodaca,APODACA
SIN,MONTERREY,06ARV-115,Arcovial,GARCIA
SIN,MONTERREY,06AUS-115,San Agustin,SAN PEDRO GARZA GARCIA
SIN,MONTERREY,06BER-115,San Bernabe,MONTERREY
SIN,MONTERREY,06BLH-115,Black Hawk,SANTA CATARINA
SIN,MONTERREY,06BRL-115,Berlin,SAN PEDRO GARZA GARCIA
SIN,MONTERREY,06CAT-115,Santa Catarina,SANTA CATARINA
SIN,MONTERREY,06CBO-115,Cumbre Oriente,MONTERREY
SIN,MONTERREY,06CDT-115,Cadereyta Dos,CADEREYTA JIMENEZ
SIN,MONTERREY,06CDU-115,Central Dulces Nombres,PESQUERIA
SIN,MONTERREY,06CDU-400,Central Dulces Nombres,PESQUERIA
SIN,MONTERREY,06CEL-115,Celulosa,MONTERREY
SIN,MONTERREY,06CEM-115,Cementos Mexicanos,MONTERREY
SIN,MONTERREY,06CER-115,Cerralvo,CERRALVO
SIN,MONTERREY,06CFD-115,Cienega de Flores Dos,CIENEGA DE FLORES
SIN,MONTERREY,06CIS-115,Carplastic,MONTERREY
SIN,MONTERREY,06CMN-115,Cumbres Poniente,MONTERREY
SIN,MONTERREY,06CNY-115,Contry,MONTERREY
SIN,MONTERREY,06CYN-115,Cadereyta,CADEREYTA JIMENEZ
SIN,MONTERREY,06DNA-115,Dinastia,MONTERREY
SIN,MONTERREY,06DON-115,Santo Domingo,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06DTL-115,Dal Tile,SANTA CATARINA
SIN,MONTERREY,06ECN-115,El Canada,GENERAL ESCOBEDO
SIN,MONTERREY,06EHN-230,Entronque Hylsa Norte,APODACA
SIN,MONTERREY,06ESC-115,Escobedo,GENERAL ESCOBEDO
SIN,MONTERREY,06ESC-400,Escobedo,GENERAL ESCOBEDO
SIN,MONTERREY,06EST-115,Parque Industrial Estrella,GENERAL ESCOBEDO
SIN,MONTERREY,06ETZ-115,Estanzuela,MONTERREY
SIN,MONTERREY,06FAI-400,El Fraile,EL CARMEN
SIN,MONTERREY,06FAR-115,Faro,MONTERREY
SIN,MONTERREY,06FIG-115,Finsa Guadalupe,GUADALUPE
SIN,MONTERREY,06FIT-115,FINSA Interamerican Monterrey,APODACA
SIN,MONTERREY,06FOM-115,Fomerrey 22,SANTA CATARINA
SIN,MONTERREY,06FUG-115,Felix U. Gomez,MONTERREY
SIN,MONTERREY,06FUN-115,Fundidora,MONTERREY
SIN,MONTERREY,06GAC-115,Garcia,GARCIA
SIN,MONTERREY,06GDL-115,Guadalupe,GUADALUPE
SIN,MONTERREY,06GRS-115,Girasoles,GENERAL ESCOBEDO
SIN,MONTERREY,06HFS-115,Parque Industrial Hofusan,Salinas Victoria
SIN,MONTERREY,06HUI-115,Huinala,APODACA
SIN,MONTERREY,06HUI-230,Huinala,APODACA
SIN,MONTERREY,06HUO-400,Huinala Dos,APODACA
SIN,MONTERREY,06HYM-400,Hylsa Maniobras,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06JAN-115,San Juan,JUAREZ
SIN,MONTERREY,06JCC-115,Johnson Controls,GENERAL ESCOBEDO
SIN,MONTERREY,06JEP-115,Jeronimo Potencia,MONTERREY
SIN,MONTERREY,06JNO-115,Juarez Norte,JUAREZ
SIN,MONTERREY,06JOR-115,San Jorge,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06JZO-115,Josefa Zozaya,GUADALUPE
SIN,MONTERREY,06KGP-115,Kalos Guadalupe,GUADALUPE
SIN,MONTERREY,06KMG-115,Kemet Guadalupe Monterrey,GUADALUPE
SIN,MONTERREY,06KOH-115,Koholer-Sanimex,PESQUERIA
SIN,MONTERREY,06KRF-115,Kraft Food,GENERAL ESCOBEDO
SIN,MONTERREY,06LAF-115,La Fe,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06LEC-115,Lechugal,SANTA CATARINA
SIN,MONTERREY,06LEO-115,Leona,MONTERREY
SIN,MONTERREY,06LOL-115,Loma Larga,MONTERREY
SIN,MONTERREY,06LRR-115,Ladrillera Revolucion,MONTERREY
SIN,MONTERREY,06MAV-115,Miravalle,MONTERREY
SIN,MONTERREY,06MCO-115,Marcos San,JUAREZ
SIN,MONTERREY,06MDU-115,Maniobras Dulces Nombres,PESQUERIA
SIN,MONTERREY,06MIO-115,El Mirador,MONTERREY
SIN,MONTERREY,06MIT-115,Mitras,GENERAL ESCOBEDO
SIN,MONTERREY,06MKL-115,Monte Kristal,JUAREZ
SIN,MONTERREY,06MMQ-230,Cuadro de Maniobras el Mezquite,MINA
SIN,MONTERREY,06MOD-115,Modelo,MONTERREY
SIN,MONTERREY,06MPX-115,Cuadro de Maniobras Promax,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06MSA-115,Metalsa,APODACA
SIN,MONTERREY,06MTI-115,Montoi,GENERAL ESCOBEDO
SIN,MONTERREY,06MTP-115,Monterrey Potencia,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06MTY-115,Monterrey,MONTERREY
SIN,MONTERREY,06MUN-115,Munich,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06MZQ-115,Mezquital,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06NAS-115,Navistar,GENERAL ESCOBEDO
SIN,MONTERREY,06NEK-115,Nemak,GARCIA
SIN,MONTERREY,06NIC-115,San Nicolas,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06NOG-115,Nogalar,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06NUE-115,Nueva escobedo,GENERAL ESCOBEDO
SIN,MONTERREY,06OBI-115,Obispado,MONTERREY
SIN,MONTERREY,06ORN-115,Orion,MONTERREY
SIN,MONTERREY,06PAX-115,Prax Air,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06PBS-115,Planta Bombeo La Silla,GUADALUPE
SIN,MONTERREY,06PCD-230,Pemex Cadereyta,CADEREYTA JIMENEZ
SIN,MONTERREY,06PEM-115,Pemex,GUADALUPE
SIN,MONTERREY,06PGE-400,Cuadro de Maniobras Presa Grande,LOS RAMONES
SIN,MONTERREY,06PGI-115,Planta Electrica Grupo Industrial,MONTERREY
SIN,MONTERREY,06PIE-115,Parque Industrial Escobedo,GENERAL ESCOBEDO
SIN,MONTERREY,06PIK-115,Parque Industrial Kalos,SANTA CATARINA
SIN,MONTERREY,06PLE-115,Prolec,APODACA
SIN,MONTERREY,06PLG-115,Prologis,APODACA
SIN,MONTERREY,06PMA-115,Parque Industrial Monterrey-Apodaca,APODACA
SIN,MONTERREY,06PQA-115,Pesqueria,PESQUERIA
SIN,MONTERREY,06PQT-115,Apodaca Technology Park,APODACA
SIN,MONTERREY,06PRY-115,Panel Rey,EL CARMEN
SIN,MONTERREY,06PTS-115,Las Puentes,SAN NICOLAS DE LOS GARZA
SIN,MONTERREY,06RDP-115,Real de Palmas,GENERAL ZUAZUA
SIN,MONTERREY,06RIE-115,El Riel,MONTERREY
SIN,MONTERREY,06RIO-115,Rio,MONTERREY
SIN,MONTERREY,06ROQ-115,San Roque,GUADALUPE
SIN,MONTERREY,06SAH-115,Sabinas Hidalgo,SABINAS HIDALGO
SIN,MONTERREY,06SLL-115,La Silla,GUADALUPE
SIN,MONTERREY,06SMA-115,San Martin,GENERAL ESCOBEDO
SIN,MONTERREY,06SRD-115,Solidaridad,MONTERREY
SIN,MONTERREY,06STZ-115,Santa Cruz,GUADALUPE
SIN,MONTERREY,06TEC-115,Tecnologico,MONTERREY
SIN,MONTERREY,06THB-115,Thomas & Betts,GUADALUPE
SIN,MONTERREY,06THO-115,Topo Chico,MONTERREY
SIN,MONTERREY,06TIB-115,Tierra Blanca,SABINAS HIDALGO
SIN,MONTERREY,06TII-115,Triara II,APODACA
SIN,MONTERREY,06TPQ-115,Tampiquito,SAN PEDRO GARZA GARCIA
SIN,MONTERREY,06TRQ-400,Ternium Planta Pesqueria,PESQUERIA
SIN,MONTERREY,06UCA-230,Union Carbide,APODACA
SIN,MONTERREY,06UNI-115,Universidad,MONTERREY
SIN,MONTERREY,06VAP-115,Valle Poniente,SANTA CATARINA
SIN,MONTERREY,06VDG-230,Villa de Garcia,GARCIA
SIN,MONTERREY,06VJD-115,Villa de Juarez Dos,JUAREZ
SIN,MONTERREY,06VKM-230,Ventika Manioras,GENERAL BRAVO
SIN,MONTERREY,06VLL-115,Valle,SAN PEDRO GARZA GARCIA
SIN,MONTERREY,06VOT-115,Valle Oriente,SAN PEDRO GARZA GARCIA
SIN,MONTERREY,06VRO-115,Valle del Roble,CADEREYTA JIMENEZ
SIN,MONTERREY,06VSA-115,Vitro Crisa,MONTERREY
SIN,MONTERREY,06VSL-115,Valle soleado,GUADALUPE
SIN,NUEVO LAREDO,06CAM-138,Camargo,CAMARGO
SIN,NUEVO LAREDO,06CID-138,Ciudad Industrial,NUEVO LAREDO
SIN,NUEVO LAREDO,06CPR-138,Campestre,NUEVO LAREDO
SIN,NUEVO LAREDO,06FAM-138,Falcon Mexicano,GUERRERO
SIN,NUEVO LAREDO,06LAO-138,Lago,NUEVO LAREDO
SIN,NUEVO LAREDO,06LAP-138,Laredo Poniente,NUEVO LAREDO
SIN,NUEVO LAREDO,06MIG-138,Miguel Aleman,MIGUEL ALEMAN
SIN,NUEVO LAREDO,06MME-138,Magneticos de Mex,NUEVO LAREDO
SIN,NUEVO LAREDO,06NMZ-138,Narciszo Mendoza,NUEVO LAREDO
SIN,NUEVO LAREDO,06NUL-138,Nuevo Laredo,NUEVO LAREDO
SIN,NUEVO LAREDO,06OJC-138,Ojo Caliente,NUEVO LAREDO
SIN,NUEVO LAREDO,06PIO-138,Parque Industrial Oradel,NUEVO LAREDO
SIN,PIEDRAS NEGRAS,06ACD-138,Acuña Dos,ACUÑA
SIN,PIEDRAS NEGRAS,06AMI-138,Amistad,ACUÑA
SIN,PIEDRAS NEGRAS,06AUA-138,Acuna,ACUÑA
SIN,PIEDRAS NEGRAS,06CBD-400,Carbon Dos,NAVA
SIN,PIEDRAS NEGRAS,06CRO-138,Corona CFE,NAVA
SIN,PIEDRAS NEGRAS,06FTE-138,Fuente,PIEDRAS NEGRAS
SIN,PIEDRAS NEGRAS,06NAV-138,Nava,NAVA
SIN,PIEDRAS NEGRAS,06NVS-230,Novillos,ACUÑA
SIN,PIEDRAS NEGRAS,06PIU-138,Parque Industrial Acuña,ACUÑA
SIN,PIEDRAS NEGRAS,06PNE-138,Piedras Negras,PIEDRAS NEGRAS
SIN,PIEDRAS NEGRAS,06PUI-138,Puente Internacional,PIEDRAS NEGRAS
SIN,PIEDRAS NEGRAS,06REC-230,Rio Escondido,NAVA
SIN,PIEDRAS NEGRAS,06REC-400,Rio Escondido,NAVA
SIN,REYNOSA,06AER-138,Aeropuerto,REYNOSA
SIN,REYNOSA,06AER-230,Aeropuerto,REYNOSA
SIN,REYNOSA,06AER-400,Aeropuerto,REYNOSA
SIN,REYNOSA,06AIN-138,American Industries,REYNOSA
SIN,REYNOSA,06ANZ-138,Anzalduas,REYNOSA
SIN,REYNOSA,06ATP-230,Anahuac Tamaulipas Potencia,VALLE HERMOSO
SIN,REYNOSA,06ATP-400,Anahuac Tamaulipas Potencia,VALLE HERMOSO
SIN,REYNOSA,06AZN-138,Aztlan,REYNOSA
SIN,REYNOSA,06BAD-138,Black and Decker,REYNOSA
SIN,REYNOSA,06CRB-138,San Cristobal,REYNOSA
SIN,REYNOSA,06CUF-230,Cumbres Frontera,REYNOSA
SIN,REYNOSA,06INO-138,Parque Industrial Del Norte,REYNOSA
SIN,REYNOSA,06JRA-138,Jarachina,REYNOSA
SIN,REYNOSA,06JUZ-138,Juarez,REYNOSA
SIN,REYNOSA,06LVI-138,Lauro Villar,MATAMOROS
SIN,REYNOSA,06MEX-138,Mexico,REYNOSA
SIN,REYNOSA,06NRE-138,Norte,REYNOSA
SIN,REYNOSA,06ORZ-138,Orizatlan,REYNOSA
SIN,REYNOSA,06PAI-138,Parque Industrial,REYNOSA
SIN,REYNOSA,06PER-138,Petrolera,REYNOSA
SIN,REYNOSA,06PIC-138,Parque Industrial Colonial,REYNOSA
SIN,REYNOSA,06PIP-138,Puerto Industrial Park,REYNOSA
SIN,REYNOSA,06POG-138,Parque Industrial Prologis,REYNOSA
SIN,REYNOSA,06RBP-138,Rio Bravo Poniente,REYNOSA
SIN,REYNOSA,06REY-138,Reynosa,REYNOSA
SIN,REYNOSA,06RIB-138,Rio Bravo,RIO BRAVO
SIN,REYNOSA,06RIB-230,Rio Bravo,RIO BRAVO
SIN,REYNOSA,06RIS-138,RICSA,REYNOSA
SIN,REYNOSA,06RYC-138,Reynosa Centro,REYNOSA
SIN,REYNOSA,06VEC-138,Verde Corporate,REYNOSA
SIN,REYNOSA,06VLF-138,Villa Florida,REYNOSA
SIN,SABINAS,06MIE-115,Minera,SAN JUAN DE SABINAS
SIN,SABINAS,06NUR-115,Nueva Rosita,SAN JUAN DE SABINAS
SIN,SALTILLO,06AGN-115,Agua Nueva,SALTILLO
SIN,SALTILLO,06ALM-115,Alamo,SALTILLO
SIN,SALTILLO,06ALP-115,Alpes,SALTILLO
SIN,SALTILLO,06APC-230,Apasco,RAMOS ARIZPE
SIN,SALTILLO,06BRI-115,Las Brisas,SALTILLO
SIN,SALTILLO,06CAP-115,Capellania,SALTILLO
SIN,SALTILLO,06CED-230,Cedros,SALTILLO
SIN,SALTILLO,06CIB-115,Cibiosa,SALTILLO
SIN,SALTILLO,06CYC-115,Chrysler Planta Camiones,SALTILLO
SIN,SALTILLO,06FIS-115,Finsa,SALTILLO
SIN,SALTILLO,06GAM-115,Galeana Maniobras,GALEANA
SIN,SALTILLO,06GMO-115,General Motors,RAMOS ARIZPE
SIN,SALTILLO,06ISR-115,Parque Industrial Saltillo Ramos Arizpe,RAMOS ARIZPE
SIN,SALTILLO,06LLN-115,Llanos Saltillo,ARTEAGA
SIN,SALTILLO,06MAB-115,Mabe,SALTILLO
SIN,SALTILLO,06MEH-230,Cuadro de Maniobras Eolica Coahuila,RAMOS ARIZPE
SIN,SALTILLO,06MEO-230,Cuadro de Maniobras Eolico Santa Catarina,SANTA CATARINA
SIN,SALTILLO,06MRL-115,Morelos,SALTILLO
SIN,SALTILLO,06MSC-115,Mannesmann,RAMOS ARIZPE
SIN,SALTILLO,06NVD-115,Navidad,SAN PEDRO
SIN,SALTILLO,06PIA-115,Parque Industrial Amistad Aeropuerto,RAMOS ARIZPE
SIN,SALTILLO,06PRV-115,CM Providencia,SALTILLO
SIN,SALTILLO,06PSM-115,PI Santa Maria,RAMOS ARIZPE
SIN,SALTILLO,06RAP-115,Ramos Arizpe Potencia,RAMOS ARIZPE
SIN,SALTILLO,06RAP-400,Ramos Arizpe Potencia,RAMOS ARIZPE
SIN,SALTILLO,06ROB-115,San Roberto,GALEANA
SIN,SALTILLO,06RRA-115,Ramos Arizpe,RAMOS ARIZPE
SIN,SALTILLO,06SAL-115,Saltillo,SALTILLO
SIN,SALTILLO,06SRP-230,El Sarape,SALTILLO
SIN,SALTILLO,06ZPL-115,Zapaliname,SALTILLO
SIN,TAMPICO,06AAT-115,Santa Amalia Tamaulipas,ALTAMIRA
SIN,TAMPICO,06ALT-115,Altamira,ALTAMIRA
SIN,TAMPICO,06ALT-230,Altamira,ALTAMIRA
SIN,TAMPICO,06ALT-400,Altamira,ALTAMIRA
SIN,TAMPICO,06ANP-115,Anahuac Potencia,TAMUIN
SIN,TAMPICO,06CHR-115,Chairel,TAMPICO
SIN,TAMPICO,06DUT-115,Dupont,TAMPICO
SIN,TAMPICO,06ETK-115,Enertek,ALTAMIRA
SIN,TAMPICO,06FME-115,Flex Americas,ALTAMIRA
SIN,TAMPICO,06GPT-115,Generadora Petrocel,ALTAMIRA
SIN,TAMPICO,06INF-115,Subestación Infonavit,TAMPICO
SIN,TAMPICO,06KAF-115,Energia mk kf,ALTAMIRA
SIN,TAMPICO,06LDC-115,Laguna del Conejo,ALTAMIRA
SIN,TAMPICO,06LDV-115,Linda Vista,PUEBLO VIEJO
SIN,TAMPICO,06LLC-400,Llera de Canales,LLERA
SIN,TAMPICO,06MES-400,Las Mesas,TAMAZUNCHALE
SIN,TAMPICO,06MIA-230,Minera Autlan,PANUCO
SIN,TAMPICO,06MMD-230,Miramar Dos,ALTAMIRA
SIN,TAMPICO,06NRJ-115,Naranjo,NARANJOS AMATLAN
SIN,TAMPICO,06OZL-115,Ozuluama,OZULUAMA DE MASCAREÑAS
SIN,TAMPICO,06PAE-400,Puerto Altamira Electrica,ALTAMIRA
SIN,TAMPICO,06PCO-115,Posco,ALTAMIRA
SIN,TAMPICO,06PLC-115,Policyd,ALTAMIRA
SIN,TAMPICO,06POL-115,Polvorin,CIUDAD MADERO
SIN,TAMPICO,06PUO-115,Puerto,ALTAMIRA
SIN,TAMPICO,06RIA-115,Subestacion Reductora IDELPRO,ALTAMIRA
SIN,TAMPICO,06RMA-115,Refineria Madero,CIUDAD MADERO
SIN,TAMPICO,06TAM-115,Tamaulipas,TAMPICO
SIN,TAMPICO,06TCL-115,Tancol,TAMPICO
SIN,TAMPICO,06TEG-400,Termoelectrica del Golfo,TAMUIN
SIN,TAMPICO,06TEP-400,Termoelectrica Peñoles,TAMUIN
SIN,TAMPICO,06TMO-115,Tamos,PANUCO
SIN,TAMPICO,06TMS-400,Tres Mesas Maniobras,LLERA
SIN,TAMPICO,06TPC-115,Tampico,TAMPICO
SIN,TAMPICO,06TXE-115,Textilera,ALTAMIRA
SIN,TAMPICO,06UNT-115,Universidad Tampico,TAMPICO
SIN,VICTORIA,06BET-115,Barretal,PADILLA
SIN,VICTORIA,06BIC-115,Bicentenario,VICTORIA
SIN,VICTORIA,06ESR-115,Estrella,VICTORIA
SIN,VICTORIA,06FND-115,San Fernando,SAN FERNANDO
SIN,VICTORIA,06GUE-115,Guemez,GÜEMEZ
SIN,VICTORIA,06JIM-115,Jimenez,JIMENEZ
SIN,VICTORIA,06LBT-115,Libertad,VICTORIA
SIN,VICTORIA,06NST-115,Nueva Santander,VICTORIA
SIN,VICTORIA,06OVO-115,Olivo,VICTORIA
SIN,VICTORIA,06TNA-115,Tierra Nueva,GÜEMEZ
SIN,VICTORIA,06VRA-115,Victoria,VICTORIA
SIN,CABORCA,04AGS-115,Agricola Sonoyta,GENERAL PLUTARCO ELIAS CALLES
SIN,CABORCA,04ALT-115,Altar,ALTAR
SIN,CABORCA,04ANT-115,Antimonio,CABORCA
SIN,CABORCA,04ASE-115,Arroyo Seco,ALTAR
SIN,CABORCA,04BZI-115,Bizani,CABORCA
SIN,CABORCA,04CBA-115,Caborca,CABORCA
SIN,CABORCA,04CCA-115,Cerro Cañedo,CABORCA
SIN,CABORCA,04DSE-115,El Deseo,CABORCA
SIN,CABORCA,04ICA-115,Industrial Caborca,CABORCA
SIN,CABORCA,04LCH-115,La Choya,PUERTO PEÑASCO
SIN,CABORCA,04LLB-115,Llano Blanco,ALTAR
SIN,CABORCA,04LPN-115,La Pinta,PUERTO PEÑASCO
SIN,CABORCA,04MFN-115,Maniobras Fresnillo,CABORCA
SIN,CABORCA,04MPP-115,Maniobras Fotovoltaica Puerto Peñasco,PUERTO PEÑASCO
SIN,CABORCA,04ORI-115,Oriente,PUERTO PEÑASCO
SIN,CABORCA,04PLD-230,Puerto Libertad,PITIQUITO
SIN,CABORCA,04PPA-115,Puerto Penasco,PUERTO PEÑASCO
SIN,CABORCA,04PYE-115,Playa Encanto,PUERTO PEÑASCO
SIN,CABORCA,04SHO-115,Sahuaro,CABORCA
SIN,CABORCA,04SNY-115,Sonoyta,GENERAL PLUTARCO ELIAS CALLES
SIN,CABORCA,04SSA-115,Seis de Abril,CABORCA
SIN,CABORCA,04SVV-115,Siempre Viva,CABORCA
SIN,CULIACAN,04BCH-115,Bachigualato,CULIACAN
SIN,CULIACAN,04CCC-115,Culiacan Centro,CULIACAN
SIN,CULIACAN,04CLI-115,Libramiento,CULIACAN
SIN,CULIACAN,04CMI-115,Culiacan Millenium,CULIACAN
SIN,CULIACAN,04CMR-115,Comedero,COSALA
SIN,CULIACAN,04CSA-115,Costa Rica,CULIACAN
SIN,CULIACAN,04CUC-115,Culiacan Cuatro,CULIACAN
SIN,CULIACAN,04CUD-115,Culiacan Dos,CULIACAN
SIN,CULIACAN,04CUI-115,Culiacan Cinco,CULIACAN
SIN,CULIACAN,04CUN-115,Culiacan Norte,CULIACAN
SIN,CULIACAN,04CUO-115,Culiacan Oriente,CULIACAN
SIN,CULIACAN,04CUS-115,Culiacan Sur,CULIACAN
SIN,CULIACAN,04CUT-115,Culiacan Tres,CULIACAN
SIN,CULIACAN,04CUU-115,Culiacan Uno,CULIACAN
SIN,CULIACAN,04EDR-115,El Dorado,CULIACAN
SIN,CULIACAN,04HYA-115,Humaya,BADIRAGUATO
SIN,CULIACAN,04ISM-115,Isla Musala,CULIACAN
SIN,CULIACAN,04JSP-115,Jaime Sevilla Poyastro,CULIACAN
